FIPS,State,County,Premature_Death_Total,Poor_or_Fair_Health,Adult_Smoking,Adult_Obesity,Uninsured,Primary_Care_Physician,Some_College,Unemployment,Children_in_Poverty,Air_Pollution_PM,Severe_Housing_Problems,Premature_Death_AIAN,Premature_Death_Asian,Premature_Death_Black,Premature_Death_Hispanic,Premature_Death_White,Premature_Death_NHOPI
5,AR,Cleveland County,13719.880391,0.262,0.239,0.41,0.0831903945,,0.5676756139,0.0347085789,0.208,8.0,0.0546448087,Not Available,Not Available,17925.885784,Not Available,13423.936537,Not Available
5,AR,Columbia County,13621.524684,0.238,0.198,0.411,0.0876260312,0.0006175018,0.524897481,0.0429027841,0.278,8.5,0.1383526384,Not Available,Not Available,19927.436636,Not Available,10736.716834,Not Available
5,AR,Conway County,12472.47923,0.267,0.241,0.413,0.0892515543,0.0005749054,0.4964990452,0.0376473418,0.23,8.5,0.098108747,Not Available,Not Available,13216.971704,Not Available,13029.945404,Not Available
5,AR,Craighead County,10319.662144,0.231,0.198,0.375,0.0993340082,0.0012297492,0.6227043487,0.0274602732,0.231,8.5,0.1329272662,Not Available,Not Available,15888.76233,4800.1204484,9522.4237177,Not Available
5,AR,Crawford County,11457.194163,0.233,0.189,0.395,0.0932823112,0.0003478088,0.5158376963,0.0336426039,0.183,8.7,0.1184615385,Not Available,Not Available,Not Available,8702.5260253,12276.755494,Not Available
5,AR,Crittenden County,17011.102223,0.281,0.226,0.415,0.0934291049,0.0002735402,0.5270657673,0.0421455939,0.293,7.5,0.1592133621,Not Available,Not Available,20183.925728,Not Available,13702.713131,Not Available
5,AR,Cross County,13763.325385,0.255,0.218,0.385,0.1046994041,0.0004196391,0.4756783183,0.0340375587,0.254,8.4,0.1486697966,Not Available,Not Available,16561.744355,Not Available,13729.918197,Not Available
5,AR,Dallas County,16219.468049,0.254,0.221,0.44,0.0909508498,0.0001585289,0.6025017373,0.039289762,0.269,8.2,0.0989247312,Not Available,Not Available,23383.766354,Not Available,12094.679066,Not Available
5,AR,Desha County,15390.218708,0.338,0.264,0.452,0.1045673077,0.0004508566,0.4816494845,0.0460310966,0.356,8.5,0.1366525424,Not Available,Not Available,18109.465984,Not Available,14790.361793,Not Available
5,AR,Drew County,12652.14281,0.246,0.208,0.416,0.0865188101,0.0009351257,0.5584656085,0.0415253087,0.278,8.3,0.112625538,Not Available,Not Available,19069.476881,Not Available,10884.808545,Not Available
5,AR,Faulkner County,9025.9012271,0.194,0.161,0.378,0.0758522996,0.0005914984,0.6748223682,0.0288225611,0.154,9.1,0.1573904618,Not Available,Not Available,13254.798436,6185.666723,8621.2474234,Not Available
5,AR,Franklin County,12985.179437,0.26,0.244,0.401,0.0954432598,0.0003493857,0.526142132,0.032149583,0.237,7.5,0.1316964286,Not Available,Not Available,Not Available,Not Available,13795.126376,Not Available
5,AR,Fulton County,12325.242911,0.284,0.262,0.39,0.0927137871,0.0004116921,0.4968341072,0.038470042,0.249,,0.1510248112,Not Available,Not Available,Not Available,Not Available,12886.990789,Not Available
5,AR,Garland County,14392.654139,0.199,0.171,0.378,0.1003282393,0.00082727,0.6202002225,0.0369016117,0.294,8.1,0.1425333969,Not Available,Not Available,22408.706852,8943.7281992,14049.415041,Not Available
5,AR,Grant County,11187.593048,0.208,0.204,0.355,0.0712878016,0.0001105583,0.5444714191,0.0285780669,0.136,8.3,0.0927007299,Not Available,Not Available,Not Available,Not Available,11306.202398,Not Available
5,AR,Greene County,10847.058235,0.243,0.225,0.376,0.07981061,0.0004965779,0.4933550754,0.033108211,0.191,8.3,0.1313619562,Not Available,Not Available,Not Available,Not Available,11145.390884,Not Available
5,AR,Hempstead County,11967.24553,0.256,0.208,0.412,0.1072124756,0.0002538844,0.548129562,0.0336943442,0.258,8.9,0.1335095836,Not Available,Not Available,14493.199201,8245.7632015,11953.04858,Not Available
5,AR,Hot Spring County,12718.197584,0.24,0.218,0.386,0.0844607097,0.0002413419,0.4942285041,0.0354640981,0.217,8.4,0.1255178128,Not Available,Not Available,14200.293984,Not Available,12964.671136,Not Available
5,AR,Howard County,12555.033612,0.235,0.193,0.397,0.104079602,0.0004725154,0.4883574575,0.0345024781,0.225,8.9,0.1170313987,Not Available,Not Available,18973.834412,Not Available,13088.129696,Not Available
5,AR,Independence County,11068.144723,0.256,0.241,0.396,0.0976523969,0.0007687618,0.5686361126,0.0340976595,0.181,8.2,0.1344947735,Not Available,Not Available,Not Available,11512.903205,10981.899454,Not Available
5,AR,Izard County,11978.48315,0.229,0.221,0.369,0.1033437827,0.0002875422,0.552491382,0.0509383378,0.239,7.6,0.1091891892,Not Available,Not Available,Not Available,Not Available,12978.030845,Not Available
5,AR,Jackson County,14435.466766,0.275,0.246,0.406,0.0915949232,0.0003569092,0.458099397,0.0510677809,0.32,7.1,0.1220735786,Not Available,Not Available,18536.70752,Not Available,14017.676235,Not Available
5,AR,Jefferson County,15931.253522,0.276,0.242,0.445,0.0775251584,0.0007288076,0.4684399537,0.0461265523,0.32,8.7,0.1374155232,Not Available,Not Available,17417.27429,Not Available,14380.088556,Not Available
5,AR,Johnson County,11849.031072,0.286,0.236,0.391,0.1144122268,0.0005416908,0.4443903231,0.0436592547,0.196,7.9,0.1461928934,Not Available,Not Available,Not Available,5986.5267933,13323.798723,Not Available
5,AR,Lafayette County,14359.501033,0.313,0.261,0.429,0.1184802158,0.0003245173,0.5290697674,0.0486142662,0.306,8.5,0.082,Not Available,Not Available,17777.804006,Not Available,13800.545942,Not Available
5,AR,Lawrence County,14246.208655,0.265,0.242,0.415,0.0911591356,0.0003068991,0.5549865229,0.0335600237,0.245,8.2,0.0798722045,Not Available,Not Available,Not Available,Not Available,14600.016479,Not Available
5,AR,Lee County,18151.85151,0.321,0.267,0.449,0.1014786307,0.0001160227,0.3255064457,0.0518256773,0.461,8.5,0.191681736,Not Available,Not Available,20982.717157,Not Available,17253.996134,Not Available
5,AR,Lincoln County,11302.502175,0.279,0.238,0.398,0.100069979,7.67048e-05,0.3535169588,0.0399234345,0.248,8.4,0.0707964602,Not Available,Not Available,9731.9044092,Not Available,12444.98492,Not Available
5,AR,Little River County,12484.081963,0.229,0.208,0.389,0.0791108205,0.0001674481,0.5563598759,0.0348499516,0.253,9.3,0.0715036803,Not Available,Not Available,19234.052704,Not Available,11627.373794,Not Available
5,AR,Logan County,13583.053556,0.235,0.211,0.377,0.0885187388,0.0001885458,0.5073111292,0.0400241838,0.225,8.1,0.1088270859,Not Available,Not Available,Not Available,Not Available,13862.320611,Not Available
5,AR,Lonoke County,9866.9289251,0.197,0.18,0.38,0.0859797034,0.0001472123,0.5543452296,0.0273764477,0.118,9.0,0.1013748854,Not Available,Not Available,14811.634671,Not Available,10095.965112,Not Available
5,AR,Madison County,10725.409535,0.253,0.231,0.36,0.0992715326,0.0002948113,0.3667080745,0.0255114928,0.205,7.7,0.1015689513,Not Available,Not Available,Not Available,Not Available,10802.744149,Not Available
5,AR,Marion County,11364.832841,0.225,0.205,0.368,0.099909991,0.0002944988,0.5602223595,0.0411570248,0.26,7.5,0.1345323741,Not Available,Not Available,Not Available,Not Available,11908.783231,Not Available
5,AR,Miller County,13871.734904,0.269,0.239,0.437,0.0888862446,0.000679969,0.489299433,0.0363870552,0.273,9.3,0.1323891626,Not Available,Not Available,18698.991362,Not Available,12913.033529,Not Available
5,AR,Mississippi County,18347.527472,0.29,0.244,0.432,0.0839973334,0.0003529916,0.4688459633,0.0492370052,0.311,8.3,0.1336331513,Not Available,Not Available,23376.092464,Not Available,16075.229775,Not Available
5,AR,Monroe County,18678.559477,0.287,0.242,0.434,0.1109962795,0.0004489002,0.4781341108,0.0393509128,0.381,8.3,0.1438721137,Not Available,Not Available,25327.084878,Not Available,14957.822752,Not Available
5,AR,Montgomery County,13842.295437,0.235,0.212,0.398,0.1320450886,0.0002322611,0.4511545293,0.0490500864,0.284,7.8,0.0994550409,Not Available,Not Available,Not Available,Not Available,15281.138362,Not Available
5,AR,Nevada County,13041.587799,0.271,0.23,0.415,0.0741569442,0.0002442897,0.4694477086,0.036661699,0.31,8.6,0.154723127,Not Available,Not Available,12093.203215,Not Available,13226.010751,Not Available
5,AR,Newton County,11535.973879,0.243,0.234,0.395,0.0911554093,,0.6486068111,0.0338451896,0.271,7.2,0.1534296029,Not Available,Not Available,Not Available,Not Available,12375.855123,Not Available
5,AR,Ouachita County,14753.490461,0.254,0.209,0.425,0.0789770367,0.0005828028,0.5517241379,0.0386332953,0.253,8.4,0.1214738054,Not Available,Not Available,18956.429266,Not Available,12498.466016,Not Available
5,AR,Perry County,10348.656243,0.218,0.204,0.376,0.0912293947,0.0002007226,0.5755640698,0.0360381307,0.209,8.3,0.0884718499,Not Available,Not Available,Not Available,Not Available,10383.754045,Not Available
5,AR,Phillips County,20040.55176,0.333,0.249,0.513,0.0868662398,0.0006286936,0.5105435105,0.0648854962,0.452,8.5,0.1670625495,Not Available,Not Available,22422.749372,Not Available,15645.692047,Not Available
5,AR,Pike County,13905.172066,0.232,0.212,0.371,0.1066227681,0.0003973773,0.5774526678,0.0345513299,0.272,8.4,0.0940594059,Not Available,Not Available,Not Available,Not Available,14353.288448,Not Available
5,AR,Poinsett County,16532.368319,0.296,0.269,0.408,0.0920316101,8.82613e-05,0.4591112771,0.0332761924,0.271,8.5,0.1179087875,Not Available,Not Available,24223.40911,Not Available,16238.043773,Not Available
5,AR,Polk County,13274.801678,0.234,0.218,0.37,0.1122400596,0.0007750736,0.5825825826,0.036286157,0.262,7.2,0.1460892049,Not Available,Not Available,Not Available,Not Available,13721.727178,Not Available
5,AR,Pope County,9343.2272747,0.23,0.192,0.361,0.1103772114,0.000642744,0.5421883848,0.0386260077,0.16,8.3,0.1231495387,Not Available,Not Available,12210.860222,4688.6645579,9961.4020812,Not Available
5,AR,Prairie County,12114.533465,0.26,0.243,0.383,0.0899286544,0.0001229256,0.623549884,0.0309483248,0.224,8.4,0.0649926145,Not Available,Not Available,17706.277704,Not Available,12104.264305,Not Available
5,AR,Pulaski County,12282.675657,0.202,0.167,0.384,0.090317321,0.0011789222,0.691032507,0.0319375444,0.237,9.6,0.1636965299,Not Available,3488.3797045,15971.883434,8023.2562651,10394.107814,Not Available
5,AR,Randolph County,13413.511181,0.26,0.232,0.374,0.1039072848,0.0005300822,0.5104537367,0.0354770318,0.236,7.9,0.1112646856,Not Available,Not Available,Not Available,Not Available,13668.616228,Not Available
5,AR,St. Francis County,15430.382452,0.335,0.265,0.445,0.109534428,0.000571705,0.43866171,0.0497652582,0.456,8.5,0.1657458564,Not Available,Not Available,19411.311351,Not Available,12173.645052,Not Available
5,AR,Saline County,9601.6762931,0.172,0.15,0.372,0.0821864665,0.0003912707,0.673800378,0.0272414187,0.121,8.9,0.1006951759,Not Available,Not Available,10080.824136,5597.294447,9953.3825643,Not Available
5,AR,Scott County,18530.934916,0.246,0.224,0.384,0.0914323087,0.0002036245,0.5198902606,0.0301438685,0.266,7.7,0.1205583756,Not Available,Not Available,Not Available,Not Available,19158.853058,Not Available
5,AR,Searcy County,10893.5565,0.276,0.251,0.408,0.0920985556,0.0002538071,0.4783477682,0.0434782609,0.281,7.3,0.0944350759,Not Available,Not Available,Not Available,Not Available,11578.765857,Not Available
5,AR,Sebastian County,11658.764852,0.247,0.191,0.359,0.113834551,0.0013084112,0.5947734139,0.0339832769,0.177,9.0,0.1351167975,Not Available,5584.6904962,15552.434666,5389.2026086,13456.271188,Not Available
5,AR,Sevier County,11822.374346,0.273,0.194,0.415,0.1546990496,0.0004435152,0.363022942,0.037690752,0.243,9.0,0.1509090909,Not Available,Not Available,Not Available,7657.9188022,14102.293636,Not Available
5,AR,Sharp County,12343.434486,0.256,0.25,0.38,0.108994709,0.000226989,0.4785116816,0.0393939394,0.254,7.6,0.1388888889,Not Available,Not Available,Not Available,Not Available,13030.530024,Not Available
5,AR,Stone County,10970.690645,0.261,0.236,0.372,0.1152737752,0.0004807307,0.5166666667,0.0411712902,0.263,7.5,0.155982906,Not Available,Not Available,Not Available,Not Available,11312.561884,Not Available
5,AR,Union County,15151.791918,0.224,0.182,0.412,0.0884586946,0.0006259781,0.5225877193,0.0463697376,0.24,8.5,0.1622718053,Not Available,Not Available,20962.499711,Not Available,13011.740921,Not Available
5,AR,Van Buren County,11384.682707,0.27,0.243,0.37,0.104029118,0.0002548745,0.3875994695,0.0402356902,0.238,7.9,0.1172661871,Not Available,Not Available,Not Available,Not Available,11985.211178,Not Available
5,AR,Washington County,8081.1890204,0.221,0.172,0.335,0.1399363568,0.0007998176,0.6426525977,0.022912204,0.135,6.9,0.1555896201,Not Available,4271.8149314,11692.000456,5978.5967287,8175.0727507,22840.266531
5,AR,White County,11838.890549,0.236,0.216,0.404,0.1012278265,0.0006605619,0.5022476721,0.0346930318,0.196,8.5,0.1117132867,Not Available,Not Available,14526.470014,6331.5547107,12124.123623,Not Available
5,AR,Woodruff County,11238.502398,0.279,0.244,0.413,0.0904219692,0.0003270111,0.4029389018,0.035525853,0.348,8.2,0.1062618596,Not Available,Not Available,13569.448735,Not Available,10860.408178,Not Available
5,AR,Yell County,10520.849161,0.266,0.212,0.387,0.1192004401,0.0005953858,0.4295273944,0.0369367151,0.23,8.2,0.1366047745,Not Available,Not Available,Not Available,7167.7335666,11524.639016,Not Available
6,CA,California,6744.0793614,0.179,0.099,0.283,0.0751413327,0.000810952,0.6795878026,0.047645947,0.15,12.6,0.2583512798,13385.025216,3315.9095735,13413.057341,6971.1381809,6730.782084,12730.516031
6,CA,Alameda County,5217.153956,0.151,0.101,0.194,0.0449517881,0.0011203744,0.7866540198,0.0407492053,0.09,11.8,0.2338722848,9864.8862958,2488.3007176,14120.057205,5586.1997965,4733.730923,11661.420383
6,CA,Alpine County,27650.288753,0.154,0.134,0.299,0.0602836879,0.0,0.6506024096,0.0648148148,0.268,9.7,0.1149425287,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
6,CA,Amador County,7567.0889858,0.163,0.133,0.273,0.0572942477,0.0004605056,0.6289908634,0.0507497917,0.139,14.2,0.1870737252,Not Available,Not Available,Not Available,5498.455218,8221.6010788,Not Available
6,CA,Butte County,9315.6316083,0.182,0.142,0.315,0.0756578947,0.0005856684,0.7116797422,0.0524643673,0.208,16.1,0.2049478251,19076.77855,6591.8063295,16073.373865,6357.3426605,9822.1119176,Not Available
6,CA,Calaveras County,7926.2637477,0.174,0.148,0.294,0.0693528473,0.0003894334,0.5972707424,0.0421752596,0.155,12.7,0.1966091612,Not Available,Not Available,Not Available,4863.3453364,8433.9458505,Not Available
6,CA,Colusa County,6184.0873816,0.24,0.147,0.322,0.0977555287,0.0002737601,0.512993948,0.1299167927,0.142,12.8,0.1635865845,Not Available,Not Available,Not Available,4783.7937536,8543.2924462,Not Available
6,CA,Contra Costa County,5577.0858174,0.155,0.105,0.284,0.052402156,0.0010142817,0.7183348385,0.041348686,0.101,11.1,0.2062798534,9522.9628546,2865.1081956,13014.945066,5196.754499,5208.3544198,11205.722658
6,CA,Del Norte County,11532.764664,0.244,0.192,0.338,0.0804093567,0.0006049822,0.5708523797,0.057079318,0.21,10.3,0.1741867786,24061.00005,Not Available,Not Available,4816.5240543,11855.919947,Not Available
6,CA,El Dorado County,6326.7138053,0.132,0.106,0.248,0.051702803,0.0007556115,0.7270033109,0.0395751041,0.078,14.6,0.1754209432,10447.969231,2169.7387678,13288.320431,5888.9230439,6604.5879542,Not Available
6,CA,Fresno County,9008.14375,0.243,0.142,0.39,0.0766190402,0.0006758217,0.5816164652,0.0746247614,0.233,20.3,0.2630239807,14776.604846,7306.469889,18121.65678,8690.799373,8588.5399679,18472.199285
6,CA,Glenn County,9722.9427626,0.233,0.156,0.341,0.0915559772,0.000173581,0.508897779,0.0627736085,0.151,17.0,0.223475141,Not Available,Not Available,Not Available,7105.2785018,12089.080902,Not Available
6,CA,Humboldt County,9668.4104689,0.196,0.173,0.331,0.0695626817,0.0006089062,0.6910044259,0.0460073065,0.185,8.8,0.2431602457,22679.233907,5691.8839537,10521.330006,6267.3802512,9278.5498305,Not Available
6,CA,Imperial County,8703.3035356,0.29,0.14,0.385,0.0859546729,0.0002502071,0.5617903571,0.1726880782,0.221,11.9,0.2549407115,30272.550414,Not Available,12826.442708,8125.8857847,12242.13221,Not Available
6,CA,Inyo County,10430.905432,0.168,0.138,0.299,0.0734193927,0.0006852926,0.6834285714,0.0378216637,0.142,12.2,0.1692209451,21594.798076,Not Available,Not Available,9166.3704339,8788.9030636,Not Available
6,CA,Kern County,10697.187205,0.255,0.166,0.359,0.0772961519,0.0004783839,0.5190024074,0.0832156572,0.248,21.1,0.2441346171,13188.315854,5475.1905745,19408.194456,9096.0976083,12489.237861,16933.917132
6,CA,Kings County,8187.5172369,0.262,0.163,0.319,0.0729343831,0.0003714734,0.494649573,0.082102624,0.203,20.0,0.2051519002,22974.511358,4614.0254025,7741.8893501,7940.2804594,8432.3521151,Not Available
6,CA,Lake County,12236.877358,0.192,0.141,0.307,0.0750658813,0.00042172,0.5606414751,0.0578624678,0.216,9.6,0.2077551796,30494.206614,Not Available,26981.73168,7744.2852562,12452.255099,Not Available
6,CA,Lassen County,11257.584967,0.213,0.169,0.328,0.0596468562,0.0002714195,0.4263474144,0.0519480519,0.172,12.4,0.1442199776,25192.890096,Not Available,Not Available,4902.6072484,13382.62145,Not Available
6,CA,Los Angeles County,6746.4426092,0.19,0.106,0.262,0.0938034339,0.0007539516,0.6710153048,0.0502513244,0.176,15.6,0.3194513,10949.396631,3460.8113408,13610.916445,7014.2405376,5962.9316462,15109.163751
6,CA,Madera County,8647.5122922,0.249,0.152,0.352,0.0957632528,0.0004704849,0.508365599,0.074790518,0.242,17.1,0.2566544286,22725.456618,6004.9304266,9701.6528842,8088.2680803,9524.1146029,Not Available
6,CA,Marin County,4149.4124394,0.106,0.075,0.235,0.0510538131,0.0014911263,0.772518909,0.033177294,0.081,8.6,0.2158554217,Not Available,2890.1571166,7370.0218012,4714.9414164,3882.5162896,Not Available
6,CA,Mariposa County,9759.3288204,0.199,0.169,0.323,0.067219075,0.000233277,0.7577931034,0.0509009601,0.219,21.3,0.2068511199,Not Available,Not Available,Not Available,7018.4038195,10063.640247,Not Available
6,CA,Mendocino County,10092.92427,0.196,0.145,0.294,0.1031859674,0.0007776135,0.5655215371,0.0469807636,0.188,12.4,0.2250987275,21767.883982,Not Available,Not Available,6791.7859308,10345.494693,Not Available
6,CA,Merced County,8849.4618855,0.29,0.18,0.345,0.0863411068,0.0004189052,0.4785999182,0.0900346416,0.227,15.3,0.2295393286,11666.2383,7072.1496802,19078.832831,7679.7719413,10543.59368,Not Available
6,CA,Modoc County,13302.421752,0.184,0.141,0.3,0.08,0.0004618404,0.5546311703,0.0633996937,0.282,10.4,0.121522694,Not Available,Not Available,Not Available,Not Available,14071.495101,Not Available
